Year,Month,Day,Period,1,2,3
2020,5,22,25,1896.3789965000003,2062.0149253333334,1945.9460523333335
2020,5,22,26,1907.9445898333333,2102.9850745,1973.5883928333333
2020,5,22,27,1967.8803046666665,2144.328358166667,1994.6563385
2020,5,22,28,1999.2263055,2177.388059833333,2005.7132746666666
2020,5,22,29,1953.7746045000001,2206.119403,1994.3575023333333
2020,5,22,30,2119.584139166667,2225.7462685000005,1979.8639508333333
2020,5,22,31,2095.966549166667,2231.7910446666665,1946.1701793333332
2020,5,22,32,2008.5760609999998,2231.567164333333,1911.4304813333335
2020,5,22,33,1998.2534985,2213.955223833333,1831.9400754999997
2020,5,22,34,2051.2174308333333,2183.1343283333335,1771.1269266666668
2020,5,22,35,2053.2711345000002,2131.5671641666663,1686.5563071666666
2020,5,22,36,1782.236318,2080.9701493333337,1656.5979869999999
2020,5,22,37,1794.7206736666667,2023.3582088333333,1610.5772258333334
2020,5,22,38,1826.6611674999997,1984.9999998333333,1625.8925760000002
2020,5,22,39,1807.7995221666667,1989.6268656666668,1651.1442276666667
2020,5,22,40,1696.1969506666667,1958.8059701666668,1642.7021075000002
2020,5,22,41,1646.1514393333334,1906.7164178333333,1603.0316138333335
2020,5,22,42,1633.5049493333336,1823.0597015000003,1550.8847121666668
2020,5,22,43,1550.6542271666667,1747.9104476666669,1488.1291285
2020,5,22,44,1422.8922518333336,1668.4328358333332,1439.9418054999999
2020,5,22,45,1356.525202,1589.4776118333332,1370.9853728333335
2020,5,22,46,1311.5599043333332,1508.2835821666667,1318.4649259999999
2020,5,22,47,1246.7061098333331,1448.283582,1265.7950613333333
2020,5,22,48,1199.5790191666667,1396.8656716666667,1214.021705
2020,5,23,1,1168.0708841666667,1346.4179105,1198.5569361666667
2020,5,23,2,1112.837069,1305.2238808333334,1172.6329035
2020,5,23,3,1093.9754235,1268.6567165000001,1151.7890846666667
2020,5,23,4,1066.8989646666666,1241.5671641666668,1129.8246301666666
2020,5,23,5,1061.4404368333333,1214.1044775,1124.7444165
2020,5,23,6,1026.7977016666666,1198.4328358333335,1115.7046241666667
2020,5,23,7,1015.3942427833334,1178.1343283333333,1112.641554
2020,5,23,8,1029.4458982333333,1161.716418,1112.4921359999998
2020,5,23,9,1075.6542268333333,1141.1194031666666,1118.244731
2020,5,23,10,933.4622822666666,1128.2089551666666,1120.2618748333332
2020,5,23,11,1007.6117875,1126.1940296666667,1122.2790186666668
2020,5,23,12,1058.0356124666666,1136.7910446666667,1144.094054833333
2020,5,23,13,1109.5403345,1193.0597015,1174.0523748333333
2020,5,23,14,1186.9325293333334,1258.8059700000001,1225.9004405
2020,5,23,15,1236.2754578333333,1331.2686566666666,1276.777288666667
2020,5,23,16,1320.8556150000002,1401.7910448333332,1328.5506448333333
2020,5,23,17,1407.3273410000002,1476.2686568333331,1389.5132118333331
2020,5,23,18,1423.5407896666666,1547.835821,1431.8732305
2020,5,23,19,1511.9581293333333,1616.0447763333334,1469.4518716666664
2020,5,23,20,1568.5430649999998,1682.2388059999996,1490.8933628333334
2020,5,23,21,1628.2626011666669,1733.9552238333333,1524.7365523333335
2020,5,23,22,1688.9549438333333,1786.3432836666668,1530.5638565
2020,5,23,23,1732.5150756666665,1828.1343285000003,1536.4658698333333
2020,5,23,24,1779.8583456666665,1856.8656716666667,1537.5865051666667
2020,5,23,25,1829.8498121666664,1873.0597015,1546.7757156666667
2020,5,23,26,1850.657071333333,1904.2537313333332,1547.1492608333335
2020,5,23,27,1892.3796794999998,1938.5820896666664,1539.3048126666665
2020,5,23,28,1931.9945386666666,1975.6716418333333,1541.0978294999998
2020,5,23,29,1868.0595063333337,1996.2686568333331,1532.2074551666667
2020,5,23,30,2041.9757651666666,2014.8507459999998,1529.2190940000003
2020,5,23,31,2012.8996473333334,2023.0597014999996,1527.6502043333332
2020,5,23,32,1960.0438048333335,2019.402985,1521.2999368333333
2020,5,23,33,1936.8045283333333,2001.1940298333332,1505.237496
2020,5,23,34,1980.9591533333335,1970.522388166667,1489.9968541666667
2020,5,23,35,2012.8456024999998,1931.641791,1474.6067946666665
2020,5,23,36,1750.0256001666667,1885.0746268333335,1462.4292226666669
2020,5,23,37,1754.9436798333334,1827.8358208333332,1450.1769426666667
2020,5,23,38,1800.3953805,1808.8059701666668,1476.9227745
2020,5,23,39,1766.9956763333332,1828.5820896666667,1537.6612141666667
2020,5,23,40,1658.58175,1804.626865666667,1546.3274616666667
2020,5,23,41,1600.861872833333,1752.9850745000003,1515.3979238333334
2020,5,23,42,1547.141313,1678.5820895,1473.4861591666668
2020,5,23,43,1499.7980428333333,1612.9850745,1431.5743943333334
2020,5,23,44,1354.3634089999998,1558.0597015,1404.0067631666668
2020,5,23,45,1312.3165318333333,1495.6716418333333,1349.3944635
2020,5,23,46,1274.1068381666666,1428.2089551666668,1305.3908463333332
2020,5,23,47,1216.0086471666666,1368.7313433333336,1252.7956904999999
2020,5,23,48,1162.1799975,1321.5671639999998,1199.2293173333333
2020,5,24,1,1137.6436455,1280.7462686666668,1175.1730101666667
2020,5,24,2,1094.6239618333334,1243.7313433333331,1152.0132118333333
2020,5,24,3,1080.6263511666668,1212.5373133333333,1139.536804
2020,5,24,4,1053.6039366666666,1173.880597,1122.4284364999999
2020,5,24,5,1055.4414610000001,1148.5820895,1109.8773196666664
2020,5,24,6,1006.9092047666667,1132.313433,1091.9471533333333
2020,5,24,7,1000.4238253,1114.6268655000001,1087.1657754999999
2020,5,24,8,1019.1233358,1096.4179103333333,1085.9704308333332
2020,5,24,9,1050.0910226666667,1065.3731343333332,1090.602391
2020,5,24,10,914.4385026833334,1059.7761191666666,1085.1486316666667
2020,5,24,11,981.6702696666666,1054.1791045,1078.6489461666667
2020,5,24,12,1014.4754807833333,1048.4328358333332,1072.0745518333335
2020,5,24,13,1046.3078848166667,1106.0447761666667,1088.8093740000002
2020,5,24,14,1136.6708385000002,1161.4179103333333,1132.8129915
2020,5,24,15,1183.4736601666666,1227.0895521666669,1159.3346964999998
2020,5,24,16,1256.3260893333334,1301.7910448333332,1194.0743945
2020,5,24,17,1334.042553,1373.5820893333332,1232.1012896666668
2020,5,24,18,1365.8749573333334,1444.6268658333336,1269.0822585
2020,5,24,19,1441.970076333333,1518.7313433333331,1299.638251
2020,5,24,20,1508.2830811666665,1587.835821,1328.998899
2020,5,24,21,1560.058027,1645.2238804999997,1341.3258886666665
2020,5,24,22,1643.6653771666668,1688.8059699999997,1349.2450456666666
2020,5,24,23,1677.9297986666663,1727.9104476666669,1362.1697073333332
2020,5,24,24,1736.6224826666667,1754.7761195000003,1362.3191256666667
2020,5,24,25,1770.1843213333334,1772.5373133333335,1368.8188108333334
2020,5,24,26,1832.498009,1792.6119401666667,1371.6577539999998
2020,5,24,27,1882.7596996666668,1799.3283583333332,1377.2609311666665
2020,5,24,28,1895.568324,1800.6716418333335,1383.9100346666664
2020,5,24,29,1816.608829,1795.5970148333333,1387.7201949999999
2020,5,24,30,2026.6270338333334,1798.1343285,1389.5879206666666
2020,5,24,31,1945.505746,1807.5373134999998,1382.7893993333334
2020,5,24,32,1935.993856,1804.1044775,1385.7030513333336
2020,5,24,33,1907.0258278333333,1778.8059701666668,1383.6111986666667
2020,5,24,34,1956.260666833333,1735.2238806666667,1385.6283423333332
2020,5,24,35,1973.8252361666666,1679.9253731666668,1393.3233721666666
2020,5,24,36,1676.2544090000001,1651.5671641666668,1404.6791443333332
2020,5,24,37,1713.9776995,1644.3283581666667,1422.1610568333333
2020,5,24,38,1757.645921,1669.1791043333333,1468.1818183333335
2020,5,24,39,1742.8916826666666,1708.2835821666667,1507.478767166667
2020,5,24,40,1642.5304358333333,1707.164179,1511.9613085
2020,5,24,41,1569.9482306666666,1672.8358210000004,1490.5198175000003
2020,5,24,42,1534.5488681666666,1602.0149255,1433.8903746666665
2020,5,24,43,1465.6417111666667,1545.0,1368.6693930000001
2020,5,24,44,1323.0714529999998,1483.5820895,1313.6835483333334
2020,5,24,45,1259.0823756666668,1412.5373131666665,1269.8293486666666
2020,5,24,46,1218.27853,1342.9850746666668,1227.0210758333333
2020,5,24,47,1161.1531461666666,1291.3432836666668,1185.8564015
2020,5,24,48,1123.6460348333333,1247.4626866666665,1143.2722554999998
2020,5,25,1,1108.3513483333334,1208.9552238333333,1129.002831
2020,5,25,2,1051.928547,1175.0,1112.2680090000001
2020,5,25,3,1053.1175333333333,1148.955224,1101.5846178333334
2020,5,25,4,1030.7970189833331,1131.044776,1087.6140296666665
2020,5,25,5,1029.6620776166667,1120.8208953333333,1082.1602704999998
2020,5,25,6,994.3708043833334,1115.2985075,1081.1143438333331
2020,5,25,7,997.1270905,1119.4029851666667,1080.5166716666665
2020,5,25,8,1043.82182265,1122.0149253333332,1114.1357345
2020,5,25,9,1110.9995448333334,1127.0895521666666,1155.6739539999999
2020,5,25,10,997.4513597499999,1138.5820896666667,1211.1080526666667
2020,5,25,11,1099.0556377166668,1146.2686566666669,1255.4105064999999
2020,5,25,12,1165.6929116666668,1138.2089549999998,1318.4649259999999
2020,5,25,13,1188.932188,1160.5970146666666,1387.122523
2020,5,25,14,1268.3780863333334,1192.761194,1444.125511166667
2020,5,25,15,1256.0018205,1199.7014925,1498.2895565000001
2020,5,25,16,1262.2710206666668,1206.4179103333333,1538.1094683333333
2020,5,25,17,1271.5126863333332,1222.3134326666666,1599.8191255000002
2020,5,25,18,1251.8944135,1243.1343283333333,1621.4100346666667
2020,5,25,19,1252.8131755000002,1257.4626866666667,1633.5128971666666
2020,5,25,20,1289.563659,1267.0895521666669,1641.506763333333
2020,5,25,21,1268.5942656666666,1282.8358208333334,1688.3493236666666
2020,5,25,22,1281.4569348333332,1292.6865671666665,1704.9347278333335
2020,5,25,23,1264.5949483333334,1298.6567161666665,1702.842875
2020,5,25,24,1304.8583456666665,1291.9402985,1706.5036173333335
2020,5,25,25,1300.8049835,1280.1492536666667,1724.4337841666668
2020,5,25,26,1325.7196495,1279.1791045,1719.8018246666668
2020,5,25,27,1331.9348048333334,1287.0149255,1701.8716576666668
2020,5,25,28,1344.52725,1289.477612,1696.7167346666668
2020,5,25,29,1266.3243826666667,1295.5223881666668,1699.1074236666666
2020,5,25,30,1430.998976,1305.0746268333335,1700.4521859999998
2020,5,25,31,1389.4385026666666,1311.3432835,1694.0272098333332
2020,5,25,32,1359.6057573333333,1311.716418,1678.6371500000002
2020,5,25,33,1338.9065878333333,1312.164179,1652.8625353333334
2020,5,25,34,1430.944931,1305.522388,1617.599874166667
2020,5,25,35,1479.747411666667,1296.5671639999998,1563.286410833333
2020,5,25,36,1228.5470473333332,1298.7313433333334,1530.6385653333334
2020,5,25,37,1274.2689725,1301.567164,1506.7316766666665
2020,5,25,38,1384.0880646666665,1334.0298506666666,1534.224599
2020,5,25,39,1384.952782,1376.0447761666667,1600.7903428333332
2020,5,25,40,1303.9395834999998,1385.7462686666665,1615.059767
2020,5,25,41,1296.265218,1365.9701493333332,1583.7566845000001
2020,5,25,42,1279.7275003333334,1308.880597,1533.3280906666669
2020,5,25,43,1247.7870065,1268.4328358333335,1463.9981126666669
2020,5,25,44,1104.4060758333333,1219.3283583333332,1400.2713118333331
2020,5,25,45,1050.6314708499997,1169.0298508333333,1320.7061968333333
2020,5,25,46,1048.0373192499999,1126.1940298333334,1274.5360176666668
2020,5,25,47,1003.3422460333335,1084.4029851666667,1244.7271156666668
2020,5,25,48,970.2668108000001,1056.7164178333335,1207.1484745
2020,5,26,1,966.7538968166668,1035.0746268333335,1177.7878263333334
2020,5,26,2,916.5462509999999,1014.7761193333334,1145.9617803333333
2020,5,26,3,916.0598476,1000.9701493666666,1138.4161686666666
2020,5,26,4,916.0058027,989.7014925333334,1123.399654
2020,5,26,5,921.5724200666667,979.7014925333333,1113.0150991666667
2020,5,26,6,897.6305609333334,981.4925373000001,1111.2967913333332
2020,5,26,7,904.7104334999999,987.2388059499999,1118.0206038333333
2020,5,26,8,955.2423484833333,984.6268656833332,1134.8301351666667
2020,5,26,9,1047.3887814166667,985.0,1152.3120478333333
2020,5,26,10,872.8780293000001,999.4029850000001,1178.6843348333332
2020,5,26,11,959.7821139833333,1018.5820895,1213.8722868333332
2020,5,26,12,1112.2966208333332,1024.9999998333333,1271.2488203333335
2020,5,26,13,1097.4342926666666,1068.5074626666667,1344.3142498333334
2020,5,26,14,1116.0257138333332,1114.7014925,1438.5223341666667
2020,5,26,15,1140.4539765,1147.6119403333335,1520.0298836666668
2020,5,26,16,1162.5042666666668,1169.0298506666666,1554.2466183333333
2020,5,26,17,1186.121857,1220.8955223333332,1609.680717166667
2020,5,26,18,1212.1714643333335,1248.9552238333333,1639.3402013333334
2020,5,26,19,1241.3556718333336,1277.6865671666667,1696.5673166666666
2020,5,26,20,1272.3233588333335,1301.4925371666666,1720.8477511666667
2020,5,26,21,1302.9127318333333,1326.044776,1756.0357029999998
2020,5,26,22,1325.6115598333333,1342.6119405,1764.5525323333331
2020,5,26,23,1346.2026395,1360.8208955,1780.6896823333334
2020,5,26,24,1397.1128683333334,1376.8656715,1789.2812205
2020,5,26,25,1463.2637388333333,1391.7164178333333,1800.5622835000001
2020,5,26,26,1429.2695416666666,1418.5820895,1806.9872599999999
2020,5,26,27,1503.5271361666667,1457.8358208333332,1821.3313934999999
2020,5,26,28,1525.0369778333334,1497.3880596666668,1830.147059
2020,5,26,29,1484.1250426666666,1531.1940298333336,1819.8372129999998
2020,5,26,30,1673.6062123333334,1564.6268656666668,1811.768638166667
2020,5,26,31,1630.8027078333334,1598.8059703333336,1819.0154135
2020,5,26,32,1631.8836045,1629.5522386666664,1810.0503303333335
2020,5,26,33,1591.133803833333,1638.8059703333336,1786.5916956666667
2020,5,26,34,1706.0871543333335,1628.0597013333336,1754.6162316666669
2020,5,26,35,1727.4889066666665,1616.716418,1689.171123
2020,5,26,36,1474.9914665,1597.313433,1660.1840201666666
2020,5,26,37,1498.6631016666668,1575.0746268333332,1604.4510851666666
2020,5,26,38,1587.8370691666669,1579.8507461666668,1637.3230575
2020,5,26,39,1562.5981341666668,1607.9850746666668,1699.705096
2020,5,26,40,1487.5298668333332,1599.8507461666666,1705.2335638333334
2020,5,26,41,1464.831038666667,1552.9104476666664,1666.5342876666666
2020,5,26,42,1407.4894755000003,1477.6119405,1611.921988
2020,5,26,43,1365.3885536666667,1417.0895521666669,1527.4260775000002
2020,5,26,44,1184.7166913333333,1342.9104478333334,1459.664989
2020,5,26,45,1142.9940833333335,1276.119403,1383.3870716666663
2020,5,26,46,1132.1310728333335,1216.1940298333336,1332.061969
2020,5,26,47,1063.5481853166666,1162.3880596666665,1288.805442
2020,5,26,48,1029.28376385,1122.9104478333334,1240.1698646666666
2020,5,27,1,1030.2025259333334,1089.7014926666668,1214.9182131666666
2020,5,27,2,963.40311755,1069.4776118333332,1185.9311103333332
2020,5,27,3,957.13391735,1050.8208955000002,1157.3922618333334
2020,5,27,4,958.7012173833333,1031.1940296666664,1135.8760616666666
2020,5,27,5,952.1617931666668,1018.7313431666666,1125.1179614999999
2020,5,27,6,927.2471270833335,1014.9999996666666,1128.7039951666666
2020,5,27,7,938.1101376666667,1018.0597013333332,1147.9789239999998
2020,5,27,8,970.5370349166666,1018.358209,1164.1907831666667
2020,5,27,9,1051.4421436666664,1016.5671643333334,1175.4718463333334
2020,5,27,10,918.7620890666666,1031.4925373333335,1195.7179928333333
2020,5,27,11,1051.17191935,1051.044776,1240.767537
2020,5,27,12,1094.1916033333334,1062.4626866666667,1301.8048128333332
2020,5,27,13,1144.7775629999999,1109.1044776666668,1381.6687638333333
2020,5,27,14,1187.364888,1164.5522388333331,1464.5957848333335
2020,5,27,15,1224.8179541666668,1207.0149253333332,1544.0861906666669
2020,5,27,16,1251.1918308333334,1246.5671639999998,1591.8252593333334
2020,5,27,17,1290.2121971666666,1304.6268656666668,1677.2923875
2020,5,27,18,1327.2329048333334,1356.0447761666667,1734.8930481666666
2020,5,27,19,1374.0357265,1410.1492536666667,1808.4067318333334
2020,5,27,20,1428.2967346666667,1456.4179106666668,1854.6516199999999
2020,5,27,21,1485.4761635000002,1502.238806,1923.6827618333334
2020,5,27,22,1538.7103196666667,1539.0298508333335,1957.3018245
2020,5,27,23,1598.9162589999999,1583.9552236666666,1993.311576
2020,5,27,24,1659.3383775,1617.4626866666667,2014.902485166667
2020,5,27,25,1715.5990441666665,1653.8059701666668,2055.6189053333333
2020,5,27,26,1778.7774491666669,1700.7462688333335,2075.566216
2020,5,27,27,1838.3348505000001,1757.3880598333335,2088.8644225000003
2020,5,27,28,1888.7586756666667,1814.7761193333333,2116.656181166667
2020,5,27,29,1923.347366,1878.5820896666667,2121.2881410000005
2020,5,27,30,1954.9095458333331,1926.4925373333335,2115.7596730000005
2020,5,27,31,1993.8758676666666,1970.8208953333333,2117.7768168333337
2020,5,27,32,2021.2225509999998,2004.4029848333332,2105.6739540000003
2020,5,27,33,2027.545795666667,2021.4925373333333,2072.5778546666666
2020,5,27,34,2009.5488679999999,2022.6119403333335,2037.0910661666667
2020,5,27,35,1965.7725566666668,1999.6268655000001,1957.6753696666665
2020,5,27,36,1909.2416656666667,1954.1044776666668,1917.0336583333335
2020,5,27,37,1846.333485,1897.0149251666664,1856.5940548333335
2020,5,27,38,1793.2614631666665,1878.6567165,1866.6050643333335
2020,5,27,39,1753.3223346666666,1886.9402985000004,1892.8279333333332
2020,5,27,40,1711.7618615,1846.4925375000003,1893.948569
2020,5,27,41,1664.6347708333333,1769.104477666667,1843.2211386666668
2020,5,27,42,1589.7286381666665,1675.0000001666667,1777.7760301666665
2020,5,27,43,1489.5835705,1590.7462686666668,1667.505505
2020,5,27,44,1394.5187165,1508.6567163333332,1587.716263
2020,5,27,45,1310.8032770000002,1433.4328356666665,1499.1860646666667
2020,5,27,46,1244.3821823333333,1350.7462686666668,1429.631959666667
2020,5,27,47,1194.5528501666665,1285.0746266666665,1366.8763761666662
2020,5,27,48,1150.5603595,1240.2985073333332,1303.0001573333332
2020,5,28,1,1110.2969621666668,1198.5820896666667,1250.8532555
2020,5,28,2,1074.6273751666668,1164.7014925,1219.8490091666665
2020,5,28,3,1040.8493571666668,1137.164179,1200.57408
2020,5,28,4,1026.6896118333332,1113.283582,1185.8564013333335
2020,5,28,5,1036.6879053333334,1095.6716418333335,1171.7363950000001
2020,5,28,6,981.5621800333333,1085.0,1166.432054
2020,5,28,7,1005.8823530833333,1080.3731343333332,1165.5355458333333
2020,5,28,8,1025.9870292833332,1073.5074626666667,1188.6206355
2020,5,28,9,1102.0281031666666,1062.8358208333332,1222.239698
2020,5,28,10,969.4561384,1080.9701493333334,1254.9622523333335
2020,5,28,11,1109.2701103333334,1105.7462685,1293.5121106666666
2020,5,28,12,1163.2608945,1124.9253729999998,1343.0441963333333
2020,5,28,13,1230.6007511666667,1180.2985073333332,1434.6374646666666
2020,5,28,14,1253.9481166666667,1246.4925373333333,1532.7304181666668
2020,5,28,15,1319.0180906666667,1293.9552238333333,1636.3518401666668
2020,5,28,16,1339.9334394999998,1354.9253731666668,1687.0045611666667
2020,5,28,17,1407.7596995000001,1419.5522386666664,1770.9027996666666
2020,5,28,18,1442.4564798333333,1486.3432836666668,1827.6816608333336
2020,5,28,19,1507.6345431666666,1554.4776118333332,1898.4311103333332
2020,5,28,20,1568.4349755,1622.0149255000003,1935.9350423333335
2020,5,28,21,1619.2371145,1678.1343285,1989.8002518333333
2020,5,28,22,1681.8210261666666,1737.313433,2016.6955016666664
2020,5,28,23,1739.9732621666662,1801.1940298333332,2046.1308586666667
2020,5,28,24,1790.0187736666664,1847.9850746666668,2059.0555205
2020,5,28,25,1799.9089771666668,1882.686567,2087.2208241666663
2020,5,28,26,1955.7742635000002,1937.6119401666667,2121.8111041666666
2020,5,28,27,2037.9764478333334,1997.8358208333332,2207.8011954999997
2020,5,28,28,1897.2977584999999,2063.3582088333333,2208.3988673333333
2020,5,28,29,1995.1188985,2118.4328356666665,2120.7651776666667
2020,5,28,30,2025.1678235,2164.776119333333,2101.863793666667
2020,5,28,31,2020.6821025,2194.0298508333335,2143.9249763333332
2020,5,28,32,2050.190579,2211.9402986666664,2144.0743946666666
2020,5,28,33,2039.1654341666665,2206.7910446666665,2077.2845236666667
2020,5,28,34,2003.1715779999997,2185.746268666667,2018.8620636666667
2020,5,28,35,1948.6943906666665,2142.0895521666666,1927.4182135
2020,5,28,36,1900.3783136666668,2095.3731343333334,1872.8059139999998
2020,5,28,37,1839.6859711666666,2019.7014924999996,1771.0522176666666
2020,5,28,38,1788.289339,1981.4925371666666,1781.0632275
2020,5,28,39,1758.5646829999998,1977.9104479999999,1833.2101291666668
2020,5,28,40,1735.1632723333332,1932.0149253333336,1832.6124566666667
2020,5,28,41,1676.5246331666667,1866.7164178333333,1767.5408935000003
2020,5,28,42,1587.5128001666665,1763.8059700000001,1708.1472161666668
2020,5,28,43,1507.2562293333333,1674.0298506666666,1641.8803083333332
2020,5,28,44,1422.8922516666669,1581.3432835,1567.6195344999999
2020,5,28,45,1344.5272501666668,1495.4477611666664,1459.3661530000002
2020,5,28,46,1271.0262828333334,1419.5522388333331,1386.2260145
2020,5,28,47,1211.631016,1355.3731345000003,1337.5904373333333
2020,5,28,48,1165.260553,1303.5074628333334,1295.3051275
2020,5,29,1,1128.1858005000001,1252.9850748333333,1255.7840515
2020,5,29,2,1095.0022755000002,1223.2835823333335,1211.3321799999999
2020,5,29,3,1068.5203095,1197.0149255,1191.4595785
2020,5,29,4,1045.713391666667,1171.7164176666665,1170.8398865000001
2020,5,29,5,1033.2830811666665,1150.7462688333333,1162.6966025
2020,5,29,6,1030.4727501666666,1135.5223881666668,1157.5416798333333
2020,5,29,7,1035.6070088333333,1132.686567,1158.139352
2020,5,29,8,1033.3371260000001,1119.5522388333331,1187.2011639999998
2020,5,29,9,1033.2290363333332,1103.0597013333334,1231.2794903333333
2020,5,29,10,1057.6572988333335,1106.2686566666669,1266.4674426666668
2020,5,29,11,1109.4862898333333,1121.7910446666667,1282.1563385
2020,5,29,12,1148.0742975,1135.8208955000002,1333.9296948333333
2020,5,29,13,1216.8193195000001,1188.4328358333335,1431.126140333333
2020,5,29,14,1271.5667310000001,1255.447761,1514.8749605
2020,5,29,15,1313.9919218333332,1314.3283581666667,1573.3721296666665
2020,5,29,16,1353.3906020000002,1366.9402985,1601.1638880000003
2020,5,29,17,1396.9507338333333,1442.1641791666668,1663.3217994999998
2020,5,29,18,1440.5108658333331,1506.8656716666665,1712.1067945000002
2020,5,29,19,1491.799408333333,1581.0447761666667,1768.9603646666665
2020,5,29,20,1548.6005235,1651.9402985,1792.8672538333333
2020,5,29,21,1589.0260551666668,1715.597015,1823.2738281666668
2020,5,29,22,1625.7224939999999,1769.9253731666668,1838.0662158333334
2020,5,29,23,1666.5263396666667,1815.0000001666665,1845.6865368333335
2020,5,29,24,1710.9511888333334,1849.5522386666664,1853.3815665
2020,5,29,25,1755.0517691666666,1871.0447758333332,1866.3062283333336
2020,5,29,26,1789.910683833333,1904.5522388333336,1867.7256998333335
2020,5,29,27,1822.5537603333332,1950.2238804999997,1873.7024221666668
2020,5,29,28,1848.1710091666664,1974.0298508333333,1869.2198804999998
2020,5,29,29,1866.276027,1996.044776,1833.8825101666669
2020,5,29,30,1882.2192515,2014.1791043333333,1809.4526580000002
2020,5,29,31,1891.677096333333,2014.9999998333333,1774.3394148333334
2020,5,29,32,1902.3779725000002,1985.2985073333332,1746.174111333333
2020,5,29,33,1902.0537036666667,1939.3283581666667,1708.8943065
2020,5,29,34,1869.1404026666667,1866.641791,1668.3273041666664
2020,5,29,35,1806.3943565000002,1789.4029853333334,1605.3475936666666
2020,5,29,36,1753.538514,1746.9402983333332,1588.9116073333334
2020,5,29,37,1703.763226666667,1718.2089551666666,1580.320069
2020,5,29,38,1661.4461258333333,1726.940298333333,1604.0028311666665
2020,5,29,39,1639.0175218333334,1748.4328358333332,1639.1160741666665
2020,5,29,40,1623.7768801666668,1738.7313433333331,1660.0346021666667
2020,5,29,41,1575.6229376666668,1690.597015,1631.1969173333334
2020,5,29,42,1489.367391,1617.5373134999998,1580.9177413333334
2020,5,29,43,1413.4344066666665,1556.8656714999997,1521.7481911666666
2020,5,29,44,1344.7434295,1496.7910448333332,1460.8603333333333
2020,5,29,45,1268.4321309999998,1433.6567163333332,1412.0753379999999
2020,5,29,46,1210.2258506666667,1362.9850746666664,1359.1066374999998
2020,5,29,47,1157.9104563333333,1305.2238803333335,1313.5341303333332
2020,5,29,48,1111.9723518333333,1258.6567166666666,1271.0246935
2020,5,30,1,1077.870065,1220.8955225,1246.370714
2020,5,30,2,1049.3884398333335,1187.1641793333335,1199.3787356666667
2020,5,30,3,1028.0407326666666,1148.2835821666665,1153.0591381666666
2020,5,30,4,1001.88303555,1124.6268655,1146.4847436666666
2020,5,30,5,987.1828421999999,1099.0298506666666,1169.5698333333332
2020,5,30,6,967.4564797166666,1083.5074628333334,1158.5128971666666
2020,5,30,7,963.4571623666666,1066.8656716666667,1127.5833594999997
2020,5,30,8,953.6750483666666,1045.5223878333334,1107.486631
2020,5,30,9,943.73079985,1023.8059701666667,1119.0665303333335
2020,5,30,10,946.7573102833335,1015.447761,1119.6642024999999
2020,5,30,11,954.26954145,1005.5223881500001,1113.9116073333332
2020,5,30,12,966.0513141499999,989.7014925333334,1129.07754
2020,5,30,13,1012.2596428166668,1024.402985,1155.9727899999998
2020,5,30,14,1057.2789851666666,1060.4477611666664,1210.8092168333333
2020,5,30,15,1107.1623621666668,1091.716418,1263.0308271666665
2020,5,30,16,1149.0471041666667,1117.5373133333333,1306.3620636666667
2020,5,30,17,1201.2003643333333,1145.2985075,1336.6192198333333
2020,5,30,18,1241.7880305,1165.0000000000002,1360.8996538333333
2020,5,30,19,1287.401866,1182.3134326666668,1397.3576596666664
2020,5,30,20,1330.0972808333333,1189.0298508333333,1432.0973576666668
2020,5,30,21,1364.6319261666667,1202.238806,1479.0146273333332
2020,5,30,22,1388.4116508333334,1209.5522386666667,1492.9105065
2020,5,30,23,1421.5411308333332,1195.8955223333332,1485.4396036666667
2020,5,30,24,1444.3480486666667,1186.1940298333336,1481.9282793333334
2020,5,30,25,1470.8300148333335,1162.462686666667,1473.4114500000003
2020,5,30,26,1496.2310843333335,1149.7014923333334,1471.6184335
2020,5,30,27,1522.7130501666668,1153.0597013333334,1455.0330290000002
2020,5,30,28,1541.0342473333333,1158.3582091666667,1448.7574710000001
2020,5,30,29,1550.4380475,1169.8507461666666,1440.0165146666666
2020,5,30,30,1557.4098301666666,1179.1791043333333,1430.6031771666665
2020,5,30,31,1565.0301513333334,1187.8358210000001,1418.2014781666667
2020,5,30,32,1571.2453065000002,1202.3134328333333,1419.994495
2020,5,30,33,1568.8673343333332,1206.6417911666665,1417.9773513333332
2020,5,30,34,1547.4115371666667,1202.3134328333333,1415.8107895
2020,5,30,35,1500.3384915,1189.9253729999998,1400.5701478333333
2020,5,30,36,1462.8854250000002,1179.7014923333331,1383.1629444999999
2020,5,30,37,1430.3504380000002,1169.2537313333335,1375.0943689999997
2020,5,30,38,1404.3548753333334,1181.4179101666666,1417.6038061666668
2020,5,30,39,1404.1386961666667,1222.6865671666667,1496.9447940000002
2020,5,30,40,1398.8423031666664,1224.7761193333333,1521.5240641666667
2020,5,30,41,1358.4708154999998,1213.6567165,1504.3409875
2020,5,30,42,1297.9406075,1176.4925375,1471.991978666667
2020,5,30,43,1257.515075666667,1156.7910446666667,1445.0220193333334
2020,5,30,44,1208.172147,1137.5373133333333,1401.4666561666666
2020,5,30,45,1149.6415974999998,1104.2537313333335,1352.9804971666665
2020,5,30,46,1110.4050516666666,1063.7313433333331,1300.7588863333333
2020,5,30,47,1066.7368301666668,1040.9701491666667,1250.0314565
2020,5,30,48,1031.2834225000001,1019.6268658333332,1212.6769424999998
